L10176489,ZA,ZA-LP,,-22.2212418,29.0846871,Hillstone Camp,2018-04-27 10:46,159,1
L17217255,ZA,ZA-EC,,-32.9050284,27.8259659,Hillview MTB & Trail Running Park,2022-07-04 09:00,112,2
L11827964,ZA,ZA-NL,,-29.51363,30.297275,Hilton--D494,2026-04-25 06:17,168,20
L1925547,ZA,ZA-NL,,-29.5783667,30.2891135,Hilton--Doreen Clark NR,2026-07-05 08:02,154,389
L9524996,ZA,ZA-NL,,-29.5295391,30.3093357,Hilton--Garlington Estate (restricted access),2026-05-07 15:50,176,79
L10891550,ZA,ZA-NL,,-29.528694,30.284574,Hilton--Gwen's Spruit Dam,2026-06-24 09:22,95,24
L8081730,ZA,ZA-NL,,-29.4951275,30.2668718,Hilton--Hilton BL (restricted access),2026-01-02 05:13,152,35
L17662688,ZA,ZA-NL,,-29.4714837,30.3259289,Hilton--Hilton College (restricted access),2026-06-22 16:03,217,30
L11336932,ZA,ZA-NL,,-29.5393374,30.3051515,Hilton--Hilton Gardens,2026-05-03 07:43,110,33
L68509277,ZA,ZA-NL,,-29.5800802,30.279479,Hilton--Knoll Historic Guest Farm,2026-05-31 15:16,29,1
L2607115,ZA,ZA-NL,,-29.5656886,30.285286,Hilton--Mondi Forests,2026-05-13 12:57,178,94
L15806919,ZA,ZA-NL,,-29.543566,30.348436,Hilton--Mount Verde (restricted access),2021-07-18 11:15,7,3
L16327914,ZA,ZA-NL,,-29.562379,30.301979,Hilton--Quarry,2026-05-07 16:37,81,21
L16236729,ZA,ZA-NL,,-29.593722,30.269063,Hilton--Sweetwaters,2021-08-29 13:05,14,3
L13160006,ZA,ZA-NL,,-29.5545882,30.3012195,Hilton--Village & surrounds,2026-07-05 08:02,271,705
L24284787,ZA,ZA-NL,,-29.534412,30.302649,Hilton--Wedgewood Estate (restricted access),2025-02-02 08:33,58,9
L2910823,ZA,ZA-NL,,-29.7491991,29.5124531,Himeville (town),2026-07-01 06:52,169,104
L6242811,ZA,ZA-NL,,-29.7530702,29.5176136,Himeville NR,2026-05-15 15:40,217,89
L4027031,ZA,ZA-NL,,-29.68505,29.48743,Himeville--Lake Glencairn,2026-06-28 15:23,188,152
L27145195,ZA,ZA-NL,,-29.7294646,29.5158863,Himeville--Moorcroft Manor,2026-06-28 12:04,97,47
L10347600,ZA,ZA-NL,,-29.7228206,29.5205799,Himeville--Pholela River,2026-07-01 06:56,140,214
L5040168,ZA,ZA-MP,,-25.031328,31.1236989,Hippo Hollow Country Estate,2026-06-20 08:30,187,67
L38836355,ZA,ZA-MP,,-25.4801909,31.9651616,Hippo Retreat and Tiger Fishing,2019-09-12 07:00,21,1
L9530888,ZA,ZA-NL,,-29.9805812,29.7218806,Hlabeni,2022-02-02 06:02,64,2
L20698400,ZA,ZA-NL,,-27.3540585,32.0001131,Hlatikulu FR,2023-12-28 09:20,2,1
L10520848,ZA,ZA-NL,,-28.0657715,32.3498982,Hluhluwe River Flood Plains,2026-06-08 07:15,230,63
L3776478,ZA,ZA-NL,,-28.0356222,32.3466897,Hluhluwe River Lodge,2026-06-30 15:41,220,105
L972493,ZA,ZA-NL,,-28.0266444,32.2802299,Hluhluwe--Dumazulu,2026-05-29 13:41,258,50
L37413677,ZA,ZA-NL,,-28.013915,32.2236729,Hluhluwe--Ubizane Zululand SL,2026-03-09 17:28,106,12
L17029401,ZA,ZA-NL,,-28.188,31.999,Hluhluwe-Imfolozi GR (Thiyeni - Maqanda area),2026-05-27 07:25,249,89
L54641350,ZA,ZA-NL,,-28.2850522,31.9823599,Hluhluwe-Imfolozi GR--Centenery Centre,2026-05-09 11:04,137,5
L984429,ZA,ZA-NL,,-28.2329038,31.9061136,Hluhluwe-Imfolozi GR--General Area,2026-07-06 06:40,468,1399
L957627,ZA,ZA-NL,,-28.0850056,32.0446301,Hluhluwe-Imfolozi GR--Hilltop Camp,2026-07-04 12:30,362,333
L6247889,ZA,ZA-NL,,-28.1204387,32.1087027,Hluhluwe-Imfolozi GR--Maphumulo Picnic Site,2026-06-21 07:38,264,92
L8307643,ZA,ZA-NL,,-28.068253,32.141731,Hluhluwe-Imfolozi GR--Memorial Gate,2026-06-23 16:02,281,148
L9801472,ZA,ZA-NL,,-28.333942,31.77368,Hluhluwe-Imfolozi GR--Mphafa Hide,2026-06-16 13:35,196,43
L1281946,ZA,ZA-NL,,-28.3116256,31.8613172,Hluhluwe-Imfolozi GR--Mpila Camp,2026-06-27 11:30,292,196
L7695226,ZA,ZA-NL,,-28.2581074,31.7355537,Hluhluwe-Imfolozi GR--Ngotsha Loop,2026-06-14 22:35,177,36
L1281943,ZA,ZA-NL,,-28.2863182,31.921978,Hluhluwe-Imfolozi GR--Nselweni Bush Camp,2026-05-27 08:58,294,113
L33726001,ZA,ZA-NL,,-28.1535587,31.955746,Hluhluwe-Imfolozi GR--Rhino Ridge SL,2026-07-06 06:40,162,18
L5629177,ZA,ZA-NL,,-28.3586253,31.9225359,Hluhluwe-Imfolozi GR--Wilderness Area,2025-12-15 09:33,277,43
L67834366,ZA,ZA-NL,,-28.0866926,32.1118291,Hluhluwe-iMfolozi GR--Magangeni Loop,2026-06-23 15:39,68,7
L67943439,ZA,ZA-NL,,-28.2005498,31.9998826,Hluhluwe-iMfolozi GR--Mnqabatheki View Site,2026-05-27 07:34,7,1
L3230106,ZA,ZA-EC,,-31.8253841,29.3014759,Hluleka Nature Reserve,2018-10-06 15:49,105,21
L3963189,ZA,ZA-WC,,-33.4828251,19.3207455,Hoare Hut,2024-11-16 17:19,31,2
L6575271,ZA,ZA-LP,,-24.5139,31.03244,Hoedspruit Endangered Species Centre (HESC),2026-06-26 11:19,67,10
L5891245,ZA,ZA-LP,,-24.3469999,30.9811792,Hoedspruit Wildlife Estate,2026-06-22 16:33,280,177
L26610136,ZA,ZA-LP,,-24.348538,30.98814,Hoedspruit Wildlife Estate—Hamerkop Dam,2026-07-04 08:10,93,19
L26610157,ZA,ZA-LP,,-24.3441393,31.0005204,Hoedspruit Wildlife Estate—Wildlife Greenbelt,2026-04-03 16:11,150,29
L22250045,ZA,ZA-LP,,-24.3839222,31.0466766,Hoedspruit--Eastgate Airport,2026-06-28 10:00,58,17
L26679143,ZA,ZA-EC,,-32.4844087,26.9468514,"Hogsback -- R345 near bridge over Kliplaat River, EC, ZA",2026-04-03 07:52,70,6
L16074748,ZA,ZA-EC,,-32.5905207,26.9351292,Hogsback Arboretum,2026-06-18 12:16,117,56
L7436734,ZA,ZA-EC,,-32.5956008,26.9403434,Hogsback Inn,2026-03-11 10:38,52,4
L8908439,ZA,ZA-EC,,-32.6001295,26.9652018,Hogsback State Forest,2026-04-01 10:37,125,24
L11127456,ZA,ZA-EC,,-32.6070652,26.9657775,Hogsback State Forest--Amatola Trail,2024-08-11 10:00,88,5
L2611544,ZA,ZA-EC,,-32.5951036,26.9295904,Hogsback--Away with the Faries Backpackers,2024-02-07 06:00,80,20
L16072086,ZA,ZA-EC,,-32.6018103,26.9175446,Hogsback--The Edge Mountain Retreat,2026-06-18 14:17,71,15
L9913190,ZA,ZA-WC,,-33.7471163,18.4412622,Hol Bay,2026-05-28 22:20,73,91
L3904667,ZA,ZA-EC,,-32.0346558,29.1121924,Hole in the Wall,2026-01-27 14:00,79,7
L14631460,ZA,ZA-EC,,-32.0395453,29.1084783,Hole in the Wall--Milkwood Forest,2025-12-05 05:18,111,63
L3844233,ZA,ZA-WC,,-34.006012,20.827589,Honeywood Farms,2026-07-01 07:01,158,138
L50079647,ZA,ZA-WC,,-34.0159835,23.3243903,Hoof Road--Wittedrift,2026-07-06 12:29,40,4
L21558580,ZA,ZA-WC,,-33.971889,22.7995013,Hoogekraal River and Surrounds,2026-03-12 11:09,105,14
L9135978,ZA,ZA-GT,,-25.8241337,28.0022621,Hoogland Health Hydro,2026-06-24 11:23,160,23
L20697841,ZA,ZA-WC,,-33.6723932,18.8647418,Hoogstede Road (DR 1122),2026-05-09 12:21,64,8
L8607753,ZA,ZA-FS,,-27.9113915,25.887035,Hoopstad roadside routes,2025-12-12 11:11,84,0
L14307481,ZA,ZA-MP,,-25.5635598,31.0363858,Hope Haven,2026-07-04 13:47,216,390
L5871397,ZA,ZA-EC,,-33.6315579,26.0893106,Hopewell Private Game Reserve,2026-01-29 13:09,34,4
L8874911,ZA,ZA-NL,,-29.7805566,30.3810165,Hopewell--Mlazi Lake,2025-02-02 09:28,53,3
L17149859,ZA,ZA-EC,,-32.7982275,27.8450006,Horseshoe Game Reserve,2026-03-15 07:26,117,4
L6380187,ZA,ZA-WC,,-34.0442677,19.036603,Hottentots Holland NR,2026-06-06 07:50,64,12
L27408213,ZA,ZA-WC,,-34.04587,18.3571572,Hout Bay Beach and Estuary,2026-06-19 16:30,101,59
L5558352,ZA,ZA-WC,,-34.0471089,18.3483696,Hout Bay Harbour,2026-06-13 15:00,131,411
L2715383,ZA,ZA-WC,,-34.212971,18.2728958,Hout Bay Pelagic (HISTORICAL DATA ONLY--please use personal locations-do not log harbour birds here),2025-12-02 08:00,65,171
L33074198,ZA,ZA-WC,,-34.0358305,18.354089,Hout Bay Wetland,2025-12-15 09:00,54,13
L10170563,ZA,ZA-LP,,-23.7819398,29.2295198,Houtrivier Dam,2026-06-06 07:22,231,29
L67058722,ZA,ZA-NL,,-29.4798179,30.2537137,Howick--Amber Lee Club House,2026-07-03 15:09,73,6
L26138267,ZA,ZA-NL,,-29.548709,30.242096,Howick--Birnam Wood,2026-01-22 13:33,105,17
L16866541,ZA,ZA-NL,,-29.453496,30.257846,Howick--Everdon Estate (restricted access),2023-01-11 14:52,70,5
L2503884,ZA,ZA-NL,,-29.4870139,30.2378941,Howick--Howick Falls,2026-06-30 13:19,150,140
L18174354,ZA,ZA-NL,,-29.52274,30.238978,Howick--Merrivale,2026-06-28 10:04,71,16
L27728695,ZA,ZA-NL,,-29.48872,30.197259,Howick--Thabo’s Antiques,2026-05-09 11:58,76,13
L36586819,ZA,ZA-NL,,-29.48967,30.21181,Howick--Umngeni River Path,2026-06-15 09:23,120,22
L23212422,ZA,ZA-NL,,-29.4824762,30.2347697,Howick--Village & surrounds,2026-06-30 13:19,277,330
L27820944,ZA,ZA-NL,,-29.478425,30.237423,Howick--Yellowwood Cafe,2026-05-20 11:51,55,13
L3027278,ZA,ZA-GT,,-26.1559002,28.119539,Huddle Park Golf & Recreation Club,2024-12-22 12:41,40,4
L10643422,ZA,ZA-EC,,-33.9949707,24.7653529,Humansdorp--KRUISFONTEIN,2026-06-19 12:17,38,5
L3770044,ZA,ZA-MP,,-24.8020021,31.4016857,Idube Game Reserve,2026-02-01 05:39,235,45
L13262117,ZA,ZA-LP,,-24.7051748,30.5345801,Iketla Lodge,2025-11-22 13:11,40,3
L20964741,ZA,ZA-NL,,-30.1152073,30.8126675,Illovo Landfill (DSW),2026-01-03 09:12,53,7
L29233046,ZA,ZA-NL,,-30.1126293,30.852682,Illovo River Mouth,2025-12-12 16:44,79,7
L21193646,ZA,ZA-NL,,-28.4837588,32.2170434,Imfolozi Floodplain (Village to D780 intersection),2026-01-16 12:32,123,10
L21478605,ZA,ZA-NL,,-28.471434,32.265957,"Imfolozi Floodplain-D780, L79, and L351 Roads",2026-03-26 12:09,141,14
L3030668,ZA,ZA-NL,,-29.7037001,29.8557701,Impendle NR,2026-03-15 16:00,183,51
L39598370,ZA,ZA-NL,,-29.55921,29.84731,Impendle--Kwa Novuka,2025-01-21 05:00,37,3
L9531283,ZA,ZA-NL,,-29.6818719,30.8643769,Inanda Dam,2026-05-17 10:42,171,17
L29888921,ZA,ZA-NL,,-29.642502,30.842362,Inanda Mountain,2026-04-19 12:37,44,3
L29888920,ZA,ZA-NL,,-29.641087,30.785735,Inanda/Umgeni Valley--North West (Umgeni WTW to Mqeku Picnic Site),2026-04-19 10:21,76,2
L29888919,ZA,ZA-NL,,-29.709089,30.805403,Inanda/Umgeni Valley--South West (Brackenhill to Umgeni WTW),2026-04-19 06:50,113,3
L29820020,ZA,ZA-NL,,-29.71892,30.892882,Inanda/Umgeni--Inanda Dam wall to Molweni River confluence,2026-06-13 08:34,111,5
L17616555,ZA,ZA-NL,,-30.6074439,32.6944506,Indian Ocean--Deep waters (HISTORICAL DATA ONLY--please use personal locations-do not log harbour birds here),2022-01-30 13:00,7,5
L8607079,ZA,ZA-NL,,-30.5309268,29.6620074,Ingeli Forest Reserve,2026-02-11 05:30,156,30
L13172729,ZA,ZA-NL,,-28.2560311,29.5803379,Ingula NR,2025-08-19 11:55,187,10
L17388018,ZA,ZA-FS,,-28.2418936,29.5728829,Ingula NR (Free State),2026-01-02 11:56,86,7
L21533263,ZA,ZA-MP,,-24.1568848,31.3853645,Ingwelala,2025-11-01 16:24,211,11
L26433047,ZA,ZA-NL,,-28.0740061,31.0723116,Inhlanhla Ranch (restricted access),2024-09-11 10:41,59,52
L35715353,ZA,ZA-NL,,-29.008029,29.45604,Inkosana Berg Lodge,2025-12-15 07:47,94,5
L4822966,ZA,ZA-EC,,-32.8595003,28.0824856,Inkwenkwezi Private Game Reserve,2025-12-28 10:23,163,7
L39321681,ZA,ZA-NL,,-29.9353675,30.4801363,Insingizi Lodge,2019-02-12 00:00,27,1
L920375,ZA,ZA-WC,,-33.8881944,18.5158682,Intaka Island,2026-06-29 12:41,149,680
L6317849,ZA,ZA-WC,,-33.1112927,19.8106949,Inverdoorn Private Nature Reserve,2026-03-28 08:05,158,100
L65966760,ZA,ZA-NL,,-29.7896163,30.8004766,Iphithi NR,2026-06-13 11:08,34,4
L58080753,ZA,ZA-GT,,-25.878451,28.212786,Irene--Irene Farm,2026-04-25 12:30,26,2
L21795471,ZA,ZA-GT,,-26.134329,28.035637,"Isdell House, Birdlife South Africa",2026-06-02 06:44,92,151
L2501446,ZA,ZA-EC,,-33.986997,25.3572178,Island Nature Reserve,2026-06-28 08:14,138,91
L3161131,ZA,ZA-NL,,-27.5123313,31.2908936,Ithala GR,2026-06-15 09:00,350,166
L1074624,ZA,ZA-LP,,-23.5930538,29.7837639,Ivy Safaris,2026-01-03 08:03,192,9
L12799918,ZA,ZA-NL,,-30.15329,30.10616,Ixopo--Kings Grant Country Retreat,2025-10-15 12:09,109,4
L12818310,ZA,ZA-LP,,-25.3811375,29.4838956,Izinkwe Lodge,2020-11-24 18:02,37,0
L25553849,ZA,ZA-EC,,-33.9043311,25.0910997,J-Bay Bike Park,2023-09-17 14:00,34,2
L22297761,ZA,ZA-WC,,-33.89072,18.62815,Jack Muller Conservation Area & Danie Uys District Park,2026-07-02 12:50,75,39
L6671253,ZA,ZA-GT,,-26.3078327,28.0916682,Jackson Dam,2024-10-24 09:15,49,12
L3073422,ZA,ZA-WC,,-32.9697981,17.8890584,Jacobs Bay,2026-06-28 13:23,147,226
L1571457,ZA,ZA-WC,,-33.3908307,18.2717365,Jakkalsfontein Nature Reserve,2026-01-17 12:31,77,18
L22019972,ZA,ZA-EC,,-32.9932425,27.9361892,James Pearce Park,2025-10-09 07:17,39,4
L16008796,ZA,ZA-GT,,-26.1380349,28.0606776,James and Ethel Gray Park,2026-06-29 16:43,104,66
L2940728,ZA,ZA-GT,,-25.7785227,28.2241237,Jan Cilliers Park,2025-11-26 16:43,71,38
L1385574,ZA,ZA-WC,,-33.9329801,18.8743007,Jan Marais Nature Reserve,2026-06-06 14:46,138,334
L40968569,ZA,ZA-WC,,-33.7612,18.9431,Jan Phillips Bergpad (Paarl Mountain),2026-06-27 12:17,69,25
L2519834,ZA,ZA-GT,,-25.8886083,28.2321596,Jan Smuts House Museum,2026-06-27 10:48,124,36
L8193693,ZA,ZA-MP,,-27.2497906,30.2001634,Jantieshoek,2026-06-03 08:05,217,106
L59220290,ZA,ZA-GT,,-26.1347955,28.1015257,Japanese Gardens,2026-03-03 14:50,12,1
L22417567,ZA,ZA-WC,,-33.9466225,18.40817,Jeep Tracks Below Tafelberg Rd,2026-04-28 17:18,51,20
L38704933,ZA,ZA-EC,,-34.0121995,24.9153425,Jeffrey's Bay--Northern edge,2026-05-11 16:34,62,3
L972502,ZA,ZA-EC,,-34.0685872,24.9156189,Jeffreys Bay (Town only),2026-05-11 07:21,193,39
L2367023,ZA,ZA-LP,,-24.2835845,30.9995127,Jejane Private Nature Reserve,2026-06-30 15:41,201,46
L12813166,ZA,ZA-FS,,-28.0811252,26.8743346,Joanne Pim Park,2025-01-12 19:24,14,3
L10220515,ZA,ZA-MP,,-25.2239011,31.5663223,Jock Safari Lodge,2026-02-02 06:27,239,63
L1277000,ZA,ZA-GT,,-26.1555921,28.001833,Johannesburg Botanical Gardens,2026-05-01 17:53,194,248
L38246384,ZA,ZA-GT,,-26.1678943,28.0359507,Johannesburg Zoo,2026-07-06 11:51,44,4
L12247759,ZA,ZA-GT,,-26.2378627,28.0083561,Johannesburg--Apartheid Museum,2026-05-17 14:45,67,28
L52048264,ZA,ZA-GT,,-26.2367367,27.9824229,Johannesburg--FNB Stadium,2026-04-14 12:44,15,1
L1122423,ZA,ZA-GT,,-26.1014,28.0599,Johannesburg--Hilton Sandton,2026-05-28 16:32,90,31
L34807498,ZA,ZA-WC,,-34.4328285,21.3355052,Jongensfontein,2026-01-26 10:47,61,6
L1163650,ZA,ZA-WC,,-34.1419003,18.4038377,Jonkersdam,2026-05-15 10:49,52,20
L6362866,ZA,ZA-WC,,-34.1467177,18.3856673,Jonkersdam Hiking Trail,2025-07-20 09:08,63,21
L19067515,ZA,ZA-WC,,-33.9871075,18.9465842,Jonkershoek Forestry Roads,2026-06-09 11:50,35,6
L29916800,ZA,ZA-WC,,-33.99168,18.9530692,Jonkershoek NR--Sosyskloof Trail,2026-04-24 10:08,79,18
L33462139,ZA,ZA-WC,,-33.9983209,18.9600012,Jonkershoek NR--Swartboskloof Trail (Lower Valley),2025-11-15 12:32,21,4
L33462309,ZA,ZA-WC,,-34.011005,18.964904,Jonkershoek NR--Swartboskloof Trail (Upper Valley and Viewpoint),2024-06-16 13:03,8,1
L1141322,ZA,ZA-WC,,-33.9631524,19.0123558,Jonkershoek Nature Reserve,2026-03-07 18:54,76,4
L1471633,ZA,ZA-WC,,-33.9790739,18.9492557,Jonkershoek Nature Reserve--Driving Loop,2026-05-02 17:42,110,59
L25223081,ZA,ZA-WC,,-33.9913707,18.9916721,Jonkershoek Nature Reserve--Panorama Trail,2025-10-25 12:08,39,5
L16793253,ZA,ZA-WC,,-33.8124853,18.8083936,Joostenberg Farm,2026-06-13 16:30,119,87
L12974575,ZA,ZA-NL,,-29.981185,30.143751,Joubertstroom--Umkomaas River,2020-12-19 18:26,1,0
L8958542,ZA,ZA-GT,,-26.0471099,27.9872425,Jukskei River,2026-07-04 15:12,96,115
L29119687,ZA,ZA-WC,,-33.220984,19.78308,Jurgensfontein Farm (restricted access),2026-06-14 13:31,83,15
L15842590,ZA,ZA-WC,,-33.9904786,22.5529818,Kaaimans River Gorge PNR,2026-03-14 07:58,84,27
L13530591,ZA,ZA-MP,,-25.5872012,31.4795811,Kaalrug road,2025-09-18 07:42,211,12
L951514,ZA,ZA-MP,,-25.6001994,30.7629204,Kaapschehoop/Blue Swallow Reserve,2026-01-30 09:02,295,228
L12165068,ZA,ZA-MP,,-25.5909288,30.7677054,"Kaapsehoop, Dandelion Cottage",2026-06-27 11:29,115,33
L8380174,ZA,ZA-EC,,-33.9955324,24.9306628,Kabeljous Estuary,2026-06-28 12:25,167,73
L52901528,ZA,ZA-NW,,-25.7397391,27.2494,Kagaswane NR,2026-02-01 11:49,5,1
L65072740,ZA,ZA-WC,,-32.745874,19.5627987,Kagga Kamma NR,2017-10-21 06:00,1,0
L57190231,ZA,ZA-WC,,-32.7467749,19.561876,Kagga Kamma Nature Reserve,2026-03-16 21:28,38,4
L11796079,ZA,ZA-LP,,-24.0777297,27.8347313,Kaingo PGR,2026-05-09 16:13,159,32
L1122452,ZA,ZA-NC,,-28.7736,20.6124,Kakamas (Town only),2026-07-06 14:13,91,12
L5601936,ZA,ZA-NC,,-28.3793705,21.1565754,Kalahari Monate Lodge,2025-10-22 05:47,81,14
L18293625,ZA,ZA-NC,,-26.7738561,20.6319742,Kalahari Trails Meerkat Sanctuary,2025-09-02 16:50,73,10
L6380194,ZA,ZA-WC,,-34.1270107,18.4489846,Kalk Bay,2026-05-17 08:02,90,131
L21594042,ZA,ZA-MP,,-25.5146946,31.4027882,Kambaku River Lodge,2025-12-22 13:55,121,20
L22412224,ZA,ZA-MP,,-24.3338828,31.2539744,Kambaku River Sands,2026-05-19 11:46,114,36
L10568931,ZA,ZA-NL,,-29.3239707,29.7135049,Kamberg--Glengarry Holiday Farm,2026-01-01 07:14,158,75
L922555,ZA,ZA-NC,,-28.6740219,24.7642136,Kamfersdam,2026-04-18 16:13,211,119
L3073434,ZA,ZA-NC,,-30.1948779,17.9569817,Kamieskroon Hills,2025-09-09 10:30,111,23
L1122466,ZA,ZA-NC,,-30.2028,17.9333,Kamieskroon Hotel,2025-12-20 10:47,84,13
L9790693,ZA,ZA-NC,,-30.0732901,17.7561128,Kammieskroon Mountain Pass,2019-07-20 12:30,24,1
L5844639,ZA,ZA-EC,,-33.478,27.091,Kap River Local Authority Nature Reserve,2026-01-25 13:22,119,5
L41936178,ZA,ZA-LP,,-24.466402,31.05089,Kapama Buffalo Camp,2026-01-27 06:06,114,35
L4918181,ZA,ZA-LP,,-24.4240585,31.0676837,Kapama PGR,2026-07-06 09:02,295,116
L10078025,ZA,ZA-LP,,-24.4552168,31.0869145,Kapama PGR--Southern Camp,2026-06-03 06:37,150,28
L39535985,ZA,ZA-LP,,-24.4293725,31.0134548,Kapama Private Game Reserve,2026-07-06 15:09,181,31
L12578403,ZA,ZA-WC,,-33.1645505,19.7160682,Kareekloof,2026-05-03 17:01,89,28
L2556311,ZA,ZA-EC,,-33.58146,26.63505,Kariega GR,2026-03-29 10:45,253,71
L38341664,ZA,ZA-EC,,-33.648552,26.5227261,Kariega GR--Settler's Drift,2025-10-05 17:36,33,3
L1802423,ZA,ZA-NL,,-29.2670378,30.367899,Karkloof--Benvie Farm,2026-07-04 07:41,241,441
L9531252,ZA,ZA-NL,,-29.3753867,30.4383435,Karkloof--Bird Valley Estate,2025-10-11 13:59,85,17
L22193298,ZA,ZA-NL,,-29.3188082,30.3055286,Karkloof--Bushwillow Caravan Park (restricted access),2025-11-11 09:10,153,25
L2442500,ZA,ZA-NL,,-29.3554647,30.2612293,Karkloof--Conservancy,2026-07-02 08:45,277,474
L13214845,ZA,ZA-NL,,-29.4372123,30.2078598,Karkloof--Curry’s Post Road,2026-04-07 11:20,122,26
L55001447,ZA,ZA-NL,,-29.3817606,30.1764459,Karkloof--Halliwell Country Inn,2025-12-24 11:41,78,12
L56813270,ZA,ZA-NL,,-29.382919,30.263882,Karkloof--Karkloof Country Club,2026-07-02 08:30,43,5
L62950514,ZA,ZA-NL,,-29.396522,30.279032,Karkloof--Karkloof Falls,2026-06-13 06:39,86,20
L4548775,ZA,ZA-NL,,-29.4164605,30.2431941,Karkloof--Lower Rd,2026-07-03 11:08,311,683
L12521118,ZA,ZA-NL,,-29.292471,30.349847,Karkloof--Mbona Mountain Estate (restricted access),2026-06-20 09:51,185,52
L40877266,ZA,ZA-NL,,-29.36099,30.32976,Karkloof--Mckenzie (B14),2025-10-11 10:10,6,0
L64083710,ZA,ZA-NL,,-29.367045,30.259483,Karkloof--P145,2026-06-30 09:28,89,17
L17598472,ZA,ZA-NL,,-29.26005,30.347724,Karkloof--P149 (Forest patch before Benvie),2026-07-04 11:50,102,98
L9531251,ZA,ZA-NL,,-29.1907538,30.301142,Karkloof--Rietvlei,2026-04-26 11:55,77,13
L18123275,ZA,ZA-NL,,-29.325851,30.231116,Karkloof--Rockwood Farm (restricted access),2026-04-09 06:53,151,10
L4966974,ZA,ZA-NL,,-29.324491,30.2625838,Karkloof--Thistledown CH,2026-07-03 11:08,158,21
L9531179,ZA,ZA-NL,,-29.2308934,30.3193733,Karkloof--Upper,2026-07-04 11:50,275,662
L22648125,ZA,ZA-LP,,-24.190108,30.5493859,Karongwe PGR,2026-04-20 15:48,258,142
L2517964,ZA,ZA-LP,,-24.2221645,30.5928326,Karongwe PGR,2026-04-21 06:13,289,128
L49332559,ZA,ZA-LP,,-24.2668799,30.6285954,Karongwe PGR--Eco Training,2026-06-24 05:30,132,11
L7767995,ZA,ZA-LP,,-24.1834394,30.5221022,Karongwe River Lodge,2026-06-23 06:51,129,23
L1486937,ZA,ZA-WC,,-33.6133203,19.4510794,Karoo Desert National Botanical Garden,2026-06-17 10:56,121,105
L8134157,ZA,ZA-NC,,-30.898906,24.6320623,Karoo Gariep NR,2026-03-11 06:11,257,382
L922586,ZA,ZA-WC,,-32.3604199,22.539909,Karoo NP (Please consider more precise locations),2026-06-24 07:19,220,335
L5601898,ZA,ZA-WC,,-32.3315283,22.5021029,Karoo NP--Bird Hide,2026-01-25 09:41,107,102
L6669561,ZA,ZA-WC,,-32.3328366,22.4924013,Karoo NP--Campsite,2026-06-28 08:54,118,109
L42383279,ZA,ZA-WC,,-32.270879,22.3867842,Karoo NP--Doornhoek Picnic Spot,2025-12-20 06:27,29,7
L5601902,ZA,ZA-WC,,-32.335372,22.4807096,Karoo NP--Klipspringer Pass Road,2026-05-31 08:10,161,159
L5601925,ZA,ZA-WC,,-32.3150457,22.5422394,Karoo NP--Lammertjies-Leegte Loop,2026-06-29 09:36,154,151
L5601892,ZA,ZA-WC,,-32.3306943,22.5006437,Karoo NP--Main Rest Camp,2026-06-27 15:15,160,187
L5601922,ZA,ZA-WC,,-32.3037473,22.381382,Karoo NP--Potlekkertjie Loop,2026-05-31 16:19,131,68
L43213291,ZA,ZA-WC,,-32.3323611,22.4918868,Karoo NP--Sylvester Trail,2026-04-04 11:36,40,9
L38677775,ZA,ZA-EC,,-32.478215,23.6059333,Karoo Secret The Sclatery,2025-12-06 06:13,21,3
L6276504,ZA,ZA-WC,,-33.2162434,19.7180121,Karoopoort,2026-07-03 10:46,176,607
L21653839,ZA,ZA-WC,,-34.3442425,19.1830875,Karwyderskraal/De Bosdam Rd (OP 4010),2026-06-11 15:00,78,16
L6367298,ZA,ZA-WC,,-32.8980748,19.5582819,Katbakkies,2026-06-04 16:03,126,69
L16627680,ZA,ZA-EC,,-32.4903663,26.6816773,Katberg Mountain & Resort,2026-02-14 10:55,102,10
L17186950,ZA,ZA-MP,,-25.7027553,30.5096984,Katrinasrust Country Estate,2026-05-23 15:05,170,38
L7993244,ZA,ZA-FS,,-28.4395827,28.3976598,Katsedam--Asrivier Outlet,2026-01-09 05:52,53,9
L17228232,ZA,ZA-EC,,-32.6779125,28.3779458,"Kei Mouth, KwaXhosa, ZA (-32.678, 28.378)",2026-06-08 15:38,219,49
L2943781,ZA,ZA-NC,,-28.7080943,20.9701538,Keimoes,2026-03-22 16:50,127,46
L21777748,ZA,ZA-EC,,-33.0556933,27.0866667,"Keiskamma River Area -- N of Peddie, Eastern Cape, ZA",2023-08-10 12:19,99,2
L972503,ZA,ZA-GT,,-26.1055042,28.2379532,Kempton Park,2026-04-15 09:56,141,258
L972507,ZA,ZA-NC,,-29.3582395,21.1665344,Kenhardt,2025-08-18 13:59,146,27
L27357795,ZA,ZA-WC,,-33.9994539,18.4835342,Kenilworth Racecourse Conservation Area (restricted access),2026-05-17 15:37,63,34
L3560365,ZA,ZA-NL,,-29.6913335,29.5191371,Kenmo Lake,2026-03-14 12:30,60,6
L27747566,ZA,ZA-EC,,-33.6812404,26.6724246,Kenton on sea,2026-05-17 09:19,117,17
L17107336,ZA,ZA-EC,,-33.6835402,26.6820274,Kenton-On-Sea Beach,2026-05-15 15:04,93,26
L3489107,ZA,ZA-WC,,-32.9141893,18.3327413,Kersefontein,2026-03-11 09:00,130,16
